Booking_ID,Listing_ID,Date_Booked,Check_In_Date,Check_Out_Date,Price_Per_Night,Number_of_Nights,Total_Booking_Cost,Room_Type,Neighborhood,Guest_Count,Host_ID,Cancellation_Policy,Booking_Status
919,1375,6/7/2024,3/10/2024,3/15/2024,407.87,5,2049.66,Shared room,Downtown,3,5428,Flexible,Cancelled
920,1346,10/4/2024,4/15/2024,4/16/2024,156.88,1,168.77,Shared room,Midtown,8,5330,Flexible,Confirmed
921,1342,4/5/2023,1/30/2023,2/6/2023,439.17,7,3103.26,Private room,Downtown,4,5115,Moderate,Cancelled
922,1017,10/22/2024,3/2/2023,3/6/2023,463.2,4,1900.34,Shared room,Midtown,2,5186,Flexible,Confirmed
923,1174,1/28/2025,8/5/2024,8/7/2024,298.66,2,641.7,Shared room,Downtown,4,5094,Strict,Cancelled
924,1041,2/4/2023,6/14/2023,6/20/2023,197.04,6,1224.98,Shared room,Beachfront,1,5119,Strict,Confirmed
925,1017,7/9/2023,12/21/2024,12/27/2024,154.55,6,947.44,Entire home/apt,Downtown,2,5273,Strict,Confirmed
926,1181,11/26/2023,11/20/2023,11/23/2023,192.22,3,596.52,Shared room,Uptown,1,5394,Flexible,Confirmed
927,1494,3/7/2024,10/2/2023,10/14/2023,396.72,12,4803.67,Private room,Downtown,5,5463,Moderate,Cancelled
928,1374,5/1/2024,6/12/2023,6/23/2023,203.22,11,2249.04,Private room,Uptown,7,5122,Flexible,Confirmed
929,1391,11/15/2023,5/12/2023,5/20/2023,259.24,8,2116.67,Entire home/apt,Beachfront,8,5039,Strict,Cancelled
930,1044,1/29/2024,2/7/2023,2/14/2023,349.69,7,2491.95,Shared room,Uptown,3,5086,Strict,Cancelled
931,1092,3/12/2023,3/7/2023,3/21/2023,194.94,14,2751.58,Entire home/apt,Beachfront,3,5174,Flexible,Cancelled
932,1196,3/26/2024,7/16/2023,7/24/2023,133.29,8,1081.69,Entire home/apt,Beachfront,3,5396,Moderate,Confirmed
933,1397,8/21/2023,9/7/2023,9/10/2023,62.08,3,218.02,Private room,Suburbs,6,5214,Strict,Cancelled
934,1271,3/16/2023,2/9/2023,2/20/2023,222.79,11,2466.76,Private room,Suburbs,4,5133,Strict,Cancelled
935,1412,5/25/2023,2/22/2025,2/25/2025,112.29,3,367.57,Private room,Midtown,1,5477,Strict,Cancelled
936,1101,10/18/2024,3/15/2024,3/27/2024,52.73,12,659.72,Entire home/apt,Beachfront,5,5477,Flexible,Confirmed
937,1135,1/2/2024,12/17/2024,12/18/2024,398.76,1,433.12,Entire home/apt,Beachfront,1,5135,Moderate,Confirmed
938,1125,1/22/2023,12/12/2024,12/21/2024,251.48,9,2287.13,Entire home/apt,Downtown,3,5358,Moderate,Cancelled
939,1338,1/6/2023,2/6/2024,2/13/2024,185.91,7,1318.95,Private room,Suburbs,8,5253,Moderate,Confirmed
940,1118,11/19/2023,3/16/2023,3/27/2023,297.08,11,3281.37,Shared room,Downtown,5,5068,Flexible,Confirmed
941,1206,11/10/2024,4/14/2024,4/23/2024,310.28,9,2804.51,Entire home/apt,Suburbs,8,5295,Flexible,Confirmed
942,1243,6/25/2024,12/26/2023,1/8/2024,175.69,13,2332.53,Shared room,Midtown,5,5008,Strict,Cancelled
943,1149,5/18/2024,2/19/2024,2/25/2024,276.82,6,1708.37,Private room,Suburbs,4,5385,Strict,Cancelled
944,1461,10/23/2024,9/20/2024,10/2/2024,316.39,12,3818.36,Entire home/apt,Beachfront,2,5302,Moderate,Cancelled
945,1265,6/5/2024,2/21/2023,2/24/2023,285.77,3,905.45,Private room,Uptown,1,5006,Flexible,Confirmed
946,1219,7/23/2023,11/10/2023,11/21/2023,475.41,11,5253.91,Shared room,Suburbs,8,5152,Strict,Cancelled
947,1244,10/8/2023,12/11/2023,12/23/2023,395.61,12,4768.17,Shared room,Downtown,4,5407,Flexible,Confirmed
948,1291,1/5/2023,5/27/2023,6/7/2023,398.3,11,4430.89,Entire home/apt,Downtown,8,5356,Strict,Confirmed
949,1007,3/24/2024,9/28/2024,10/10/2024,79.34,12,996.02,Private room,Downtown,2,5197,Moderate,Cancelled
950,1127,1/26/2023,8/21/2024,8/28/2024,196.99,7,1401.76,Shared room,Midtown,6,5445,Flexible,Cancelled
951,1335,2/21/2025,2/11/2025,2/22/2025,70.54,11,795.9,Shared room,Uptown,8,5196,Flexible,Cancelled
952,1374,8/11/2024,5/22/2024,6/1/2024,241.96,10,2450.38,Entire home/apt,Downtown,6,5429,Strict,Confirmed
953,1120,9/30/2023,8/14/2024,8/19/2024,194.29,5,1021.39,Shared room,Suburbs,8,5425,Flexible,Confirmed
954,1355,12/29/2024,7/19/2024,7/31/2024,119.32,12,1464.14,Shared room,Uptown,3,5490,Flexible,Cancelled
955,1349,10/23/2024,3/15/2023,3/20/2023,56.77,5,311.93,Private room,Midtown,7,5405,Flexible,Cancelled
956,1449,5/30/2023,6/23/2024,6/29/2024,85.12,6,544.58,Shared room,Suburbs,7,5256,Strict,Confirmed
957,1132,11/19/2024,4/17/2023,4/22/2023,312.08,5,1592.72,Entire home/apt,Uptown,1,5046,Moderate,Cancelled
958,1232,3/13/2023,10/1/2023,10/2/2023,180.48,1,192.48,Shared room,Uptown,5,5189,Strict,Confirmed
959,1230,2/21/2025,5/12/2024,5/18/2024,219.62,6,1344.06,Entire home/apt,Beachfront,5,5391,Flexible,Confirmed
960,1439,8/21/2024,8/21/2024,9/2/2024,401.59,12,4868.5,Private room,Suburbs,2,5278,Strict,Confirmed
961,1166,9/30/2024,7/24/2023,8/7/2023,200.27,14,2845.04,Shared room,Downtown,7,5301,Strict,Cancelled
962,1094,1/6/2025,1/21/2024,2/4/2024,88.41,14,1261.53,Entire home/apt,Beachfront,8,5404,Flexible,Cancelled
963,1440,2/12/2025,11/8/2023,11/12/2023,378.93,4,1557.67,Shared room,Downtown,3,5036,Moderate,Confirmed
964,1349,4/1/2024,9/7/2023,9/21/2023,468.29,14,6594.46,Private room,Beachfront,6,5482,Moderate,Confirmed
965,1457,2/16/2025,1/13/2025,1/21/2025,490.04,8,3956.65,Shared room,Beachfront,2,5407,Strict,Confirmed
966,1222,10/30/2024,1/5/2023,1/18/2023,266.52,13,3479.06,Entire home/apt,Suburbs,5,5056,Moderate,Cancelled
967,1153,3/14/2023,12/30/2023,1/4/2024,329.45,5,1692.69,Private room,Suburbs,3,5028,Flexible,Confirmed
968,1400,8/23/2023,8/20/2023,8/29/2023,169.88,9,1557.61,Private room,Midtown,5,5066,Strict,Cancelled
969,1083,8/30/2024,6/23/2024,7/2/2024,375.87,9,3409.94,Shared room,Midtown,6,5056,Strict,Confirmed
970,1038,1/4/2023,2/8/2024,2/19/2024,384.21,11,4271.82,Entire home/apt,Midtown,6,5059,Flexible,Cancelled
971,1453,2/20/2023,9/17/2024,9/22/2024,192.17,5,994.82,Shared room,Uptown,4,5121,Strict,Confirmed
972,1184,12/18/2023,4/13/2023,4/16/2023,366.28,3,1140.4,Entire home/apt,Downtown,8,5223,Strict,Confirmed
973,1154,5/9/2023,3/31/2024,4/2/2024,351.44,2,721.94,Private room,Uptown,4,5308,Strict,Confirmed
974,1191,3/21/2024,10/28/2023,10/30/2023,227.87,2,468.99,Private room,Beachfront,5,5425,Flexible,Confirmed
975,1002,1/3/2024,12/16/2023,12/27/2023,55.97,11,657.16,Private room,Uptown,5,5066,Moderate,Confirmed
976,1489,9/9/2024,5/22/2024,5/24/2024,485.68,2,982.44,Shared room,Suburbs,5,5271,Strict,Cancelled
977,1185,4/3/2024,12/25/2023,12/30/2023,353.36,5,1808.73,Shared room,Suburbs,6,5367,Strict,Confirmed
978,1427,11/22/2024,1/3/2023,1/9/2023,431.53,6,2625.95,Private room,Suburbs,4,5237,Moderate,Confirmed
979,1302,4/17/2024,3/7/2024,3/20/2024,301.71,13,3934.86,Shared room,Downtown,4,5021,Flexible,Cancelled
980,1219,5/1/2024,4/26/2023,5/1/2023,392.54,5,1997.42,Entire home/apt,Beachfront,5,5003,Moderate,Confirmed
981,1385,4/4/2024,2/9/2025,2/23/2025,99.68,14,1417.72,Private room,Midtown,7,5301,Flexible,Cancelled
982,1013,6/22/2023,9/13/2023,9/27/2023,411.86,14,5790.16,Private room,Suburbs,4,5332,Moderate,Cancelled
983,1489,2/5/2023,3/5/2024,3/16/2024,71.17,11,821.84,Shared room,Midtown,5,5039,Moderate,Cancelled
984,1240,9/25/2023,4/27/2024,4/30/2024,430.43,3,1331.05,Private room,Beachfront,3,5354,Flexible,Cancelled
985,1335,9/17/2023,12/28/2024,12/31/2024,308.33,3,965.9,Private room,Beachfront,5,5273,Flexible,Cancelled
986,1123,9/5/2023,5/27/2023,5/28/2023,305.3,1,345.26,Private room,Uptown,8,5135,Strict,Cancelled
987,1078,2/17/2025,3/7/2024,3/14/2024,298.3,7,2117.96,Entire home/apt,Suburbs,5,5277,Moderate,Cancelled
988,1061,2/12/2023,8/9/2023,8/19/2023,99.19,10,1024.59,Private room,Beachfront,6,5020,Strict,Confirmed
989,1135,2/9/2024,5/7/2024,5/8/2024,224.91,1,263.81,Private room,Downtown,1,5117,Flexible,Cancelled
990,1141,6/23/2024,9/22/2024,10/2/2024,452.41,10,4536.83,Private room,Downtown,6,5385,Flexible,Cancelled
991,1260,9/25/2024,7/19/2023,7/27/2023,406.95,8,3303.67,Entire home/apt,Beachfront,5,5175,Moderate,Cancelled
992,1206,9/15/2024,1/27/2023,1/30/2023,287.4,3,895.17,Entire home/apt,Beachfront,1,5215,Moderate,Confirmed
993,1167,9/1/2023,8/1/2023,8/3/2023,110.61,2,268.43,Entire home/apt,Midtown,8,5270,Moderate,Confirmed
994,1184,4/28/2024,10/4/2023,10/12/2023,426.44,8,3456.12,Shared room,Beachfront,3,5437,Strict,Confirmed
995,1110,1/8/2023,7/4/2024,7/14/2024,148.45,10,1497.22,Entire home/apt,Suburbs,6,5359,Moderate,Confirmed
996,1148,1/18/2023,2/12/2025,2/21/2025,252.07,9,2300.78,Entire home/apt,Uptown,8,5007,Moderate,Confirmed
997,1003,2/12/2025,11/18/2023,12/1/2023,283.1,13,3718.63,Private room,Beachfront,5,5268,Strict,Confirmed
998,1440,7/26/2023,3/24/2024,3/28/2024,64.55,4,268.5,Entire home/apt,Beachfront,6,5019,Moderate,Cancelled
999,1054,2/15/2023,10/21/2023,10/23/2023,221.51,2,476.38,Private room,Suburbs,6,5232,Moderate,Confirmed
1000,1042,12/27/2024,12/6/2023,12/8/2023,75.91,2,191.63,Entire home/apt,Downtown,1,5078,Flexible,Cancelled
1001,1005,2/17/2025,6/16/2024,6/29/2024,115.68,13,1548.9,Shared room,Downtown,1,5019,Strict,Cancelled
1002,1184,9/6/2023,10/5/2023,10/14/2023,487.03,9,4415.05,Entire home/apt,Suburbs,3,5227,Strict,Confirmed
1003,1011,9/5/2024,11/11/2023,11/17/2023,425.78,6,2602.27,Entire home/apt,Midtown,1,5186,Flexible,Cancelled
1004,1452,1/13/2023,6/28/2024,7/7/2024,312.64,9,2835.09,Private room,Beachfront,1,5050,Flexible,Confirmed
1005,1465,3/5/2024,9/24/2023,9/30/2023,499.72,6,3035.36,Entire home/apt,Beachfront,5,5043,Flexible,Cancelled
1006,1370,10/12/2023,2/11/2023,2/21/2023,68.89,10,729.08,Private room,Beachfront,7,5134,Flexible,Cancelled
1007,1222,11/21/2024,8/25/2024,9/5/2024,213.97,11,2399.18,Private room,Suburbs,8,5255,Strict,Cancelled
1008,1292,7/26/2024,12/28/2024,12/29/2024,366.15,1,407.79,Shared room,Suburbs,5,5227,Moderate,Cancelled
1009,1490,1/21/2025,7/23/2023,8/4/2023,150.91,12,1825.52,Entire home/apt,Suburbs,3,5181,Strict,Confirmed
1010,1355,7/18/2023,9/6/2023,9/8/2023,494.11,2,1025.43,Entire home/apt,Beachfront,4,5222,Moderate,Cancelled
1011,1414,12/6/2024,9/2/2023,9/16/2023,89.46,14,1297.68,Entire home/apt,Beachfront,7,5448,Flexible,Confirmed
1012,1424,11/7/2024,2/3/2024,2/8/2024,250.76,5,1265.3,Private room,Midtown,7,5360,Strict,Cancelled
1013,1209,2/15/2023,11/5/2023,11/11/2023,472.5,6,2883.86,Shared room,Suburbs,1,5403,Moderate,Cancelled
1014,1047,11/28/2023,5/12/2024,5/17/2024,304.32,5,1564.45,Entire home/apt,Beachfront,2,5096,Flexible,Confirmed
1015,1025,12/7/2024,6/5/2024,6/13/2024,126,8,1036.1,Shared room,Midtown,1,5180,Flexible,Cancelled
1016,1490,11/27/2023,5/22/2023,6/4/2023,426.46,13,5586.41,Entire home/apt,Suburbs,3,5495,Flexible,Cancelled
1017,1310,6/8/2023,7/15/2024,7/19/2024,226.06,4,941.08,Entire home/apt,Beachfront,2,5269,Strict,Cancelled
1018,1009,1/27/2025,8/19/2023,8/27/2023,353.07,8,2869.43,Entire home/apt,Suburbs,3,5212,Flexible,Confirmed
1019,1075,1/11/2025,9/10/2023,9/20/2023,143.96,10,1457.35,Private room,Midtown,2,5283,Flexible,Cancelled
1020,1269,4/9/2023,11/7/2023,11/12/2023,85.01,5,435.2,Private room,Downtown,1,5328,Flexible,Cancelled
1021,1423,1/2/2023,1/21/2024,2/1/2024,175.16,11,1937.48,Private room,Uptown,7,5351,Strict,Confirmed
1022,1261,11/23/2023,12/16/2023,12/27/2023,355.27,11,3926.24,Shared room,Suburbs,8,5267,Moderate,Cancelled
1023,1490,4/14/2023,1/10/2023,1/19/2023,324.4,9,2955.04,Shared room,Uptown,4,5443,Strict,Cancelled
1024,1200,5/4/2024,6/9/2023,6/20/2023,482.75,11,5357.24,Entire home/apt,Suburbs,4,5320,Moderate,Confirmed
1025,1141,11/28/2024,7/4/2023,7/10/2023,80.96,6,506.19,Shared room,Uptown,7,5365,Flexible,Cancelled
1026,1233,3/19/2023,11/8/2024,11/13/2024,292.86,5,1513.68,Entire home/apt,Suburbs,4,5493,Moderate,Cancelled
1027,1369,8/1/2023,5/14/2023,5/16/2023,246.68,2,533.54,Private room,Uptown,1,5430,Strict,Confirmed
1028,1235,12/21/2023,7/18/2023,7/26/2023,285.97,8,2308.4,Shared room,Midtown,6,5279,Strict,Confirmed
1029,1452,7/5/2024,7/10/2023,7/17/2023,56.51,7,421.89,Entire home/apt,Beachfront,6,5313,Flexible,Confirmed
1030,1175,1/26/2025,11/18/2024,11/27/2024,460.79,9,4169.53,Shared room,Downtown,7,5424,Moderate,Cancelled
1031,1295,7/18/2024,8/20/2023,9/2/2023,102.53,13,1371.24,Private room,Suburbs,5,5017,Flexible,Cancelled
1032,1481,8/20/2024,4/9/2024,4/17/2024,206.24,8,1686.31,Shared room,Midtown,5,5026,Strict,Cancelled
1033,1001,11/9/2024,10/21/2024,10/26/2024,113.91,5,581.23,Shared room,Downtown,6,5181,Strict,Confirmed
1034,1136,8/23/2024,2/2/2023,2/16/2023,417.61,14,5864.72,Private room,Downtown,3,5372,Strict,Confirmed
1035,1448,5/2/2023,8/20/2023,9/2/2023,498.14,13,6495.48,Entire home/apt,Downtown,5,5021,Flexible,Cancelled
1036,1107,7/7/2024,10/24/2023,11/2/2023,341.23,9,3097.98,Shared room,Suburbs,3,5477,Strict,Cancelled
1037,1152,9/22/2023,2/22/2023,2/23/2023,392.71,1,407.38,Shared room,Uptown,4,5090,Flexible,Confirmed
1038,1347,10/16/2023,5/20/2023,5/24/2023,60.5,4,279.39,Shared room,Uptown,8,5485,Strict,Cancelled
1039,1358,5/29/2024,5/3/2023,5/17/2023,346.2,14,4878.5,Private room,Uptown,6,5271,Flexible,Confirmed
1040,1342,2/23/2023,6/4/2024,6/7/2024,104.69,3,354.57,Entire home/apt,Suburbs,3,5415,Strict,Cancelled
1041,1369,2/26/2023,12/9/2024,12/15/2024,126.59,6,793.78,Private room,Uptown,5,5427,Moderate,Confirmed
1042,1391,3/18/2023,8/1/2024,8/13/2024,197.87,12,2414,Entire home/apt,Uptown,6,5375,Flexible,Confirmed
1043,1217,4/27/2023,3/26/2024,4/5/2024,434.86,10,4395.16,Shared room,Beachfront,2,5117,Flexible,Confirmed
1044,1457,11/27/2024,10/14/2023,10/19/2023,216.28,5,1091.79,Entire home/apt,Uptown,8,5468,Strict,Cancelled
1045,1160,4/21/2024,8/12/2023,8/25/2023,294.33,13,3851.03,Private room,Beachfront,6,5138,Moderate,Cancelled
1046,1345,2/3/2023,5/14/2023,5/17/2023,365.14,3,1106.75,Private room,Midtown,2,5162,Strict,Cancelled
1047,1221,3/11/2023,9/30/2023,10/12/2023,405.86,12,4897.98,Private room,Uptown,7,5054,Strict,Confirmed
1048,1106,1/28/2023,1/24/2024,2/2/2024,96.59,9,889.14,Private room,Uptown,3,5422,Moderate,Cancelled
1049,1132,8/16/2023,4/15/2024,4/23/2024,257.63,8,2093.33,Private room,Suburbs,2,5359,Moderate,Cancelled
1050,1437,3/22/2023,5/29/2024,6/11/2024,73.3,13,975.63,Entire home/apt,Downtown,1,5214,Strict,Confirmed
1051,1085,5/17/2023,7/20/2024,7/21/2024,404.36,1,418.38,Private room,Beachfront,1,5339,Moderate,Cancelled
1052,1283,12/7/2023,12/28/2024,1/4/2025,477.78,7,3372.56,Shared room,Uptown,1,5412,Strict,Cancelled
1053,1365,2/9/2025,1/29/2024,2/7/2024,149.28,9,1356.56,Private room,Suburbs,2,5059,Strict,Cancelled
1054,1399,5/31/2024,6/19/2024,6/21/2024,208.91,2,456.77,Shared room,Uptown,3,5370,Flexible,Cancelled
1055,1172,5/22/2024,9/16/2023,9/18/2023,287.88,2,620.59,Entire home/apt,Beachfront,2,5485,Flexible,Confirmed
1056,1040,1/4/2025,11/19/2024,11/24/2024,380.78,5,1932.11,Entire home/apt,Beachfront,6,5066,Flexible,Confirmed
1057,1466,3/12/2023,10/7/2024,10/19/2024,417.79,12,5032.52,Entire home/apt,Midtown,6,5489,Moderate,Confirmed
1058,1499,11/15/2024,12/2/2023,12/6/2023,286.53,4,1189.49,Private room,Suburbs,5,5111,Flexible,Confirmed
1059,1429,3/12/2024,4/12/2023,4/15/2023,88.23,3,279.35,Entire home/apt,Downtown,4,5408,Strict,Cancelled
1060,1001,8/14/2023,11/26/2023,12/6/2023,372.2,10,3758.48,Shared room,Downtown,2,5281,Flexible,Cancelled
1061,1450,4/13/2024,4/17/2023,4/23/2023,102.96,6,644.58,Entire home/apt,Midtown,6,5477,Moderate,Cancelled
1062,1221,1/8/2024,4/16/2023,4/20/2023,225.4,4,951.15,Private room,Midtown,5,5476,Flexible,Cancelled
1063,1154,6/16/2024,6/30/2023,7/3/2023,326.24,3,1022.67,Private room,Uptown,1,5290,Strict,Cancelled
1064,1237,4/7/2023,8/26/2024,8/28/2024,223.77,2,458.36,Private room,Downtown,8,5187,Strict,Confirmed
1065,1371,11/21/2024,3/18/2024,3/27/2024,389.62,9,3549.61,Entire home/apt,Downtown,4,5362,Flexible,Cancelled
1066,1380,8/30/2024,8/14/2023,8/16/2023,273.48,2,560.06,Private room,Downtown,1,5352,Flexible,Confirmed
1067,1062,8/24/2024,1/13/2024,1/15/2024,274.62,2,575.6,Shared room,Uptown,1,5082,Moderate,Cancelled
1068,1045,12/11/2023,6/6/2023,6/20/2023,173.07,14,2440.93,Private room,Downtown,1,5269,Strict,Confirmed
1069,1296,5/7/2024,5/27/2024,6/8/2024,419.32,12,5062.31,Shared room,Midtown,3,5491,Moderate,Confirmed
1070,1433,8/3/2023,10/14/2023,10/24/2023,413.18,10,4161.09,Entire home/apt,Beachfront,3,5060,Flexible,Cancelled
1071,1031,11/22/2024,3/29/2023,4/8/2023,496.29,10,4989.39,Entire home/apt,Beachfront,3,5339,Moderate,Cancelled
1072,1388,4/2/2023,10/31/2024,11/9/2024,278.48,9,2523.13,Shared room,Suburbs,4,5176,Moderate,Confirmed
1073,1406,11/22/2024,12/21/2024,12/27/2024,280.18,6,1696.75,Private room,Suburbs,6,5095,Moderate,Confirmed
1074,1159,6/6/2023,7/13/2023,7/15/2023,214.9,2,459.82,Entire home/apt,Suburbs,2,5099,Strict,Confirmed
1075,1369,8/7/2023,12/26/2024,1/3/2025,74.16,8,628.82,Private room,Suburbs,3,5040,Strict,Confirmed
1076,1121,1/28/2024,8/1/2024,8/6/2024,209.91,5,1079.93,Entire home/apt,Midtown,8,5230,Strict,Cancelled
1077,1082,9/17/2024,1/23/2025,2/3/2025,370.84,11,4100.67,Private room,Uptown,1,5047,Strict,Cancelled
1078,1006,5/11/2023,7/13/2023,7/20/2023,292.46,7,2073.15,Private room,Beachfront,2,5233,Moderate,Confirmed
1079,1075,3/11/2023,2/8/2024,2/10/2024,441.96,2,900.94,Private room,Uptown,4,5471,Moderate,Confirmed
1080,1202,9/5/2024,4/3/2024,4/5/2024,337.51,2,723.3,Entire home/apt,Downtown,3,5371,Strict,Confirmed
1081,1425,1/29/2023,1/11/2025,1/18/2025,105.06,7,774.49,Shared room,Midtown,4,5160,Strict,Cancelled
1082,1370,4/17/2024,7/5/2023,7/11/2023,182.14,6,1116.22,Shared room,Suburbs,8,5425,Strict,Confirmed
1083,1478,12/27/2024,12/6/2024,12/9/2024,241.45,3,769.54,Shared room,Midtown,3,5233,Strict,Cancelled
1084,1075,10/3/2024,8/22/2023,8/26/2023,62.17,4,259.4,Entire home/apt,Midtown,8,5437,Strict,Cancelled
1085,1173,7/13/2024,3/19/2024,3/26/2024,220.6,7,1588.98,Private room,Suburbs,6,5457,Moderate,Cancelled
1086,1467,8/30/2023,10/3/2024,10/6/2024,341.02,3,1040.22,Entire home/apt,Beachfront,3,5391,Strict,Cancelled
1087,1438,6/9/2024,11/25/2023,11/26/2023,491.41,1,532.09,Shared room,Suburbs,4,5305,Flexible,Cancelled
1088,1351,9/27/2023,12/6/2023,12/17/2023,260.26,11,2887.47,Entire home/apt,Beachfront,8,5360,Moderate,Confirmed
1089,1311,3/14/2023,2/16/2025,3/1/2025,415.39,13,5436.79,Shared room,Beachfront,7,5321,Flexible,Cancelled
1090,1304,2/1/2024,5/9/2024,5/18/2024,215.24,9,1961.06,Shared room,Uptown,3,5109,Strict,Cancelled
1091,1106,12/8/2024,4/23/2024,5/7/2024,434.14,14,6099.11,Private room,Beachfront,6,5478,Moderate,Confirmed
1092,1223,1/6/2024,11/10/2023,11/22/2023,413.19,12,4991.17,Shared room,Downtown,4,5096,Strict,Confirmed
1093,1040,10/12/2024,1/12/2023,1/24/2023,499.11,12,6005.25,Shared room,Midtown,8,5481,Flexible,Confirmed
1094,1462,4/18/2023,5/9/2024,5/23/2024,57.13,14,838.35,Private room,Uptown,5,5019,Strict,Cancelled
1095,1395,11/26/2024,9/2/2023,9/15/2023,209.35,13,2738.16,Private room,Suburbs,4,5400,Flexible,Confirmed
1096,1401,6/18/2024,1/15/2024,1/23/2024,212.1,8,1724.46,Shared room,Suburbs,2,5443,Flexible,Confirmed
1097,1151,3/29/2023,8/27/2023,8/31/2023,450.29,4,1827.86,Shared room,Midtown,5,5416,Moderate,Confirmed
1098,1353,9/1/2024,1/6/2023,1/13/2023,67.87,7,485.76,Shared room,Midtown,5,5461,Strict,Confirmed
1099,1404,2/11/2024,5/9/2024,5/18/2024,274.02,9,2494.41,Entire home/apt,Midtown,3,5114,Strict,Confirmed
1100,1272,8/4/2023,11/17/2023,11/23/2023,475.58,6,2883.5,Private room,Midtown,4,5347,Moderate,Confirmed
1101,1097,10/17/2023,12/29/2023,1/5/2024,197.4,7,1425.11,Shared room,Beachfront,6,5483,Flexible,Cancelled
1102,1063,4/28/2023,1/5/2024,1/15/2024,470.13,10,4725.85,Private room,Beachfront,8,5222,Strict,Cancelled
1103,1015,10/12/2023,10/23/2024,11/2/2024,472.7,10,4764.8,Private room,Midtown,3,5264,Moderate,Cancelled
1104,1076,3/15/2024,7/24/2024,8/4/2024,163.09,11,1823.81,Private room,Suburbs,1,5070,Strict,Cancelled
1105,1496,1/30/2025,1/30/2025,2/4/2025,101.46,5,533.44,Private room,Midtown,3,5186,Moderate,Cancelled
1106,1304,2/1/2025,2/2/2024,2/8/2024,274.22,6,1671.32,Shared room,Suburbs,7,5347,Strict,Confirmed
1107,1001,12/20/2024,7/19/2023,7/31/2023,355.89,12,4315.84,Shared room,Downtown,1,5199,Moderate,Cancelled
1108,1372,6/6/2023,5/14/2024,5/15/2024,216.08,1,250.33,Private room,Downtown,5,5095,Strict,Cancelled
1109,1046,2/9/2024,10/10/2024,10/17/2024,165.06,7,1175.14,Shared room,Suburbs,8,5446,Moderate,Cancelled
1110,1038,10/31/2024,9/24/2024,10/5/2024,135.75,11,1509.49,Shared room,Downtown,5,5240,Flexible,Cancelled
1111,1107,8/10/2023,10/29/2024,11/5/2024,346.52,7,2463.35,Private room,Downtown,2,5422,Moderate,Cancelled
1112,1170,2/7/2023,1/17/2024,1/19/2024,265.31,2,549.57,Entire home/apt,Suburbs,1,5476,Flexible,Confirmed
1113,1189,4/4/2023,3/28/2024,4/10/2024,251.99,13,3320.82,Private room,Uptown,8,5107,Flexible,Cancelled
1114,1192,11/23/2024,6/7/2023,6/19/2023,480.76,12,5795.63,Private room,Downtown,2,5056,Flexible,Confirmed
1115,1155,6/19/2024,2/20/2025,2/21/2025,325.99,1,364.5,Shared room,Beachfront,6,5144,Flexible,Cancelled
1116,1023,4/1/2024,2/3/2023,2/6/2023,304.96,3,940.56,Private room,Suburbs,3,5102,Strict,Cancelled
1117,1278,12/10/2024,6/26/2024,7/9/2024,395.61,13,5173.77,Private room,Uptown,2,5450,Strict,Confirmed
1118,1177,1/16/2024,7/4/2023,7/13/2023,159.2,9,1458.28,Shared room,Uptown,5,5068,Flexible,Cancelled
1119,1471,5/23/2023,8/7/2023,8/15/2023,164.95,8,1345.63,Entire home/apt,Uptown,1,5137,Strict,Confirmed
1120,1200,12/29/2024,1/17/2025,1/31/2025,239.52,14,3364.55,Private room,Downtown,4,5368,Flexible,Cancelled
1121,1063,1/2/2024,6/20/2024,6/25/2024,489.12,5,2495.36,Shared room,Downtown,8,5121,Strict,Confirmed
1122,1255,4/6/2023,5/22/2023,5/31/2023,82.03,9,760.66,Shared room,Downtown,7,5322,Strict,Confirmed
1123,1039,9/25/2023,5/6/2023,5/20/2023,149.56,14,2139.07,Shared room,Midtown,3,5041,Flexible,Confirmed
1124,1274,5/3/2024,5/15/2023,5/17/2023,344.11,2,709.14,Entire home/apt,Uptown,3,5407,Flexible,Confirmed
1125,1415,10/4/2024,10/22/2023,10/31/2023,291.51,9,2668.79,Private room,Uptown,1,5280,Moderate,Cancelled
1126,1497,2/15/2023,2/11/2024,2/19/2024,98.88,8,813.36,Private room,Midtown,7,5375,Moderate,Cancelled
1127,1043,9/16/2023,10/25/2023,11/8/2023,85.79,14,1217.48,Shared room,Downtown,6,5260,Flexible,Cancelled
1128,1184,8/25/2024,4/16/2024,4/28/2024,88.11,12,1069.21,Entire home/apt,Suburbs,4,5304,Moderate,Cancelled
1129,1383,12/30/2024,1/9/2024,1/22/2024,307.6,13,4022.92,Shared room,Downtown,8,5070,Flexible,Cancelled
1130,1133,2/23/2024,1/5/2023,1/16/2023,72.02,11,812.46,Shared room,Midtown,5,5180,Moderate,Cancelled
1131,1195,3/13/2024,2/19/2025,2/27/2025,289.36,8,2342.8,Private room,Suburbs,7,5184,Strict,Cancelled
